0.399272	0.630946	-0.509934	-0.416177	-0.480796	0.389679	0.461994	0.46978	-0.340764	-0.489082	0.418608	-0.394859	-0.327985	-0.352601	-0.418847	0.535772	0.343841	-0.465382	0.537993	0.482164	-0.155867	0.41745	-0.385761	0.491668	0.369368	-0.286903	0.433333	-0.472493	0.438165	0.243014	-0.553313	0.406327
0.508332	0.433861	-0.507035	-0.45857	-0.443921	0.497104	0.521234	0.497329	-0.48934	-0.440504	0.458261	-0.526201	-0.531478	-0.526539	-0.477655	0.535225	0.423285	-0.532729	0.442201	0.436541	-0.533281	0.41104	-0.50696	0.493628	0.437508	-0.429905	0.485783	-0.45991	0.406373	0.470402	-0.433128	0.471132
0.485555	0.290711	-0.34662	-0.404372	-0.444297	0.423914	0.356659	0.509081	-0.320889	-0.490457	0.413916	-0.386777	-0.24759	-0.27507	-0.430676	0.263326	0.458303	-0.34858	0.357607	0.339241	-0.398444	0.38669	-0.392204	0.477142	0.428679	-0.362161	0.450483	-0.43148	0.338236	0.212084	-0.325078	0.490369
0.452238	0.316222	-0.435527	-0.408411	-0.495988	0.528555	0.43506	0.407336	-0.507205	-0.499984	0.426871	-0.553149	-0.469991	-0.505935	-0.494399	0.53828	0.507518	-0.531674	0.449859	0.546902	-0.506959	0.482955	-0.479417	0.439859	0.478359	-0.507025	0.443977	-0.505025	0.382863	0.540319	-0.468744	0.420137
0.423043	0.458425	-0.506469	-0.537194	-0.458862	0.450489	0.471232	0.44058	-0.434258	-0.476762	0.438174	-0.429056	-0.522139	-0.486843	-0.532453	0.508263	0.441336	-0.466915	0.469187	0.467716	-0.443244	0.436829	-0.530099	0.47736	0.42898	-0.50984	0.486454	-0.505083	0.439292	0.469395	-0.535788	0.503878
0.478987	0.486829	-0.5353	-0.464462	-0.457785	0.482498	0.454505	0.446487	-0.504684	-0.537624	0.492623	-0.437307	-0.389055	-0.43546	-0.470935	0.528408	0.404934	-0.456133	0.417062	0.407323	-0.422735	0.528959	-0.417571	0.522059	0.477129	-0.40266	0.517086	-0.428028	0.445425	0.49944	-0.427409	0.466503
0.493967	0.472596	-0.543884	-0.526544	-0.422867	0.462489	0.454205	0.464868	-0.455778	-0.478468	0.445681	-0.416829	-0.45494	-0.512364	-0.491079	0.543116	0.461293	-0.51582	0.470164	0.524623	-0.397555	0.528078	-0.51572	0.41961	0.506735	-0.444283	0.411444	-0.532699	0.45414	0.423189	-0.449371	0.506923
0.523969	0.487759	-0.426684	-0.502872	-0.500588	0.42023	0.477817	0.419283	-0.480316	-0.472456	0.48212	-0.501273	-0.540094	-0.517012	-0.469903	0.527636	0.398325	-0.480655	0.522997	0.451141	-0.443453	0.423878	-0.493408	0.432972	0.438089	-0.426196	0.356533	-0.499834	0.508131	0.433623	-0.513763	0.447324
0.481251	0.503662	-0.510281	-0.464483	-0.446898	0.454027	0.505818	0.535365	-0.521945	-0.491862	0.48059	-0.406634	-0.466113	-0.45821	-0.425989	0.416757	0.383891	-0.515463	0.427453	0.509891	-0.456302	0.563675	-0.43888	0.496999	0.423337	-0.405931	0.420422	-0.422687	0.431078	0.521251	-0.429704	0.445639
0.406805	0.421794	-0.456045	-0.445572	-0.43417	0.539535	0.484837	0.460473	-0.40877	-0.385163	0.524102	-0.452373	-0.548596	-0.488182	-0.41279	0.407132	0.406867	-0.378495	0.52552	0.527021	-0.450868	0.449577	-0.515246	0.515228	0.512611	-0.455507	0.396347	-0.354579	0.445887	0.553754	-0.531686	0.493547
0.494859	0.494206	-0.567349	-0.537945	-0.466072	0.469978	0.438697	0.440132	-0.434309	-0.495719	0.477972	-0.513661	-0.516148	-0.413338	-0.425164	0.476955	0.524994	-0.537509	0.48101	0.439944	-0.513596	0.429899	-0.447607	0.526728	0.492302	-0.445504	0.408759	-0.487196	0.502443	0.449346	-0.422784	0.499333
0.465414	0.425709	-0.496297	-0.501244	-0.420525	0.503842	0.495565	0.452485	-0.461484	-0.474236	0.449203	-0.530459	-0.398616	-0.523053	-0.510357	0.424646	0.494803	-0.452866	0.529648	0.534272	-0.463504	0.437012	-0.457055	0.514893	0.425411	-0.44082	0.442013	-0.422852	0.486318	0.51041	-0.459433	0.512161
0.460433	0.393359	-0.491343	-0.422855	-0.536514	0.490399	0.509682	0.505501	-0.44929	-0.511741	0.463735	-0.534415	-0.488302	-0.431547	-0.507936	0.388145	0.377649	-0.444656	0.419884	0.466712	-0.39441	0.452041	-0.507262	0.469699	0.44117	-0.47985	0.454188	-0.423654	0.470744	0.418167	-0.444371	0.525023
0.410579	0.409544	-0.43257	-0.402708	-0.517636	0.458226	0.475745	0.535373	-0.39822	-0.442767	0.477731	-0.507525	-0.438997	-0.374145	-0.474277	0.442196	0.469932	-0.466978	0.493704	0.474414	-0.307093	0.465474	-0.455723	0.483088	0.522958	-0.50304	0.511072	-0.431453	0.377115	0.421267	-0.42188	0.453846
0.406383	0.315004	-0.391376	-0.52701	-0.450875	0.504547	0.464489	0.445145	-0.463009	-0.521209	0.513056	-0.553823	-0.531076	-0.521434	-0.493637	0.471919	0.488829	-0.448669	0.500509	0.482764	-0.516615	0.499666	-0.418685	0.517832	0.478765	-0.47098	0.419486	-0.447421	0.499317	0.500957	-0.48082	0.442742
0.470146	0.395391	-0.564895	-0.437628	-0.425548	0.487095	0.507106	0.513316	-0.518254	-0.505819	0.517752	-0.42698	-0.480682	-0.411318	-0.404252	0.444156	0.459516	-0.506687	0.51537	0.456072	-0.444499	0.450974	-0.4818	0.426906	0.425962	-0.4844	0.439772	-0.499539	0.382938	0.507604	-0.374723	0.516781
0.404423	0.603222	-0.605168	-0.291764	-0.473403	0.392148	0.468214	0.48643	-0.469027	-0.337929	0.478553	-0.0944981	-0.410037	-0.49651	-0.426345	0.462217	0.255325	-0.516969	0.578337	0.44712	-0.0843274	0.422693	-0.304999	0.405983	0.36959	-0.330986	0.44881	-0.505807	0.336844	0.289892	-0.406238	0.513817
0.489524	0.45256	-0.370136	-0.477854	-0.517353	0.444786	0.457012	0.456753	-0.443255	-0.498192	0.494778	-0.481323	-0.472465	-0.307518	-0.495292	0.374458	0.520117	-0.397124	0.497752	0.472897	-0.435747	0.433187	-0.428953	0.503308	0.426216	-0.493076	0.473361	-0.438816	0.406053	0.359475	-0.440698	0.409507
0.427962	0.460935	-0.49315	-0.461254	-0.397638	0.432561	0.468175	0.46626	-0.464461	-0.482196	0.390705	-0.515159	-0.4889	-0.449506	-0.467231	0.433748	0.405883	-0.412561	0.507692	0.4316	-0.506005	0.451515	-0.478135	0.459414	0.450262	-0.444481	0.423061	-0.432439	0.478432	0.391629	-0.364688	0.483971
0.452147	0.356587	-0.458899	-0.459958	-0.44931	0.516146	0.417732	0.477575	-0.504393	-0.438087	0.446709	-0.48287	-0.489067	-0.525013	-0.534986	0.419514	0.507529	-0.471687	0.42889	0.490716	-0.459034	0.470606	-0.475953	0.456404	0.44365	-0.52034	0.509261	-0.510626	0.525533	0.490176	-0.434146	0.520653
0.500365	0.432013	-0.480178	-0.506211	-0.412096	0.396667	0.432822	0.414225	-0.438898	-0.39731	0.396058	-0.444132	-0.519345	-0.462379	-0.525927	0.434999	0.50709	-0.484325	0.531071	0.419315	-0.409983	0.50347	-0.507001	0.484729	0.502858	-0.407153	0.518823	-0.44813	0.481631	0.484908	-0.538367	0.482094
0.457275	0.59779	-0.507684	-0.417803	-0.502953	0.439867	0.501756	0.433482	-0.486232	-0.412744	0.520488	-0.346904	-0.438462	-0.507669	-0.385228	0.476824	0.2998	-0.428399	0.436867	0.527604	-0.394499	0.42198	-0.478743	0.455739	0.463481	-0.441226	0.482107	-0.424939	0.423084	0.401333	-0.50208	0.497925
0.403399	0.590979	-0.480023	-0.440396	-0.514248	0.45773	0.390849	0.52919	-0.376297	-0.474598	0.471218	-0.484504	-0.368883	-0.42021	-0.530374	0.503293	0.516876	-0.460687	0.475916	0.392355	-0.234102	0.540644	-0.451838	0.540996	0.387241	-0.519023	0.526486	-0.457229	0.558711	0.571012	-0.413458	0.42232
0.420044	0.353136	-0.455061	-0.431939	-0.464565	0.424179	0.460659	0.447455	-0.427177	-0.498353	0.507419	-0.509586	-0.463145	-0.523367	-0.475861	0.507819	0.410156	-0.469106	0.48444	0.519602	-0.556967	0.503658	-0.476186	0.477142	0.498899	-0.520389	0.504305	-0.478522	0.494432	0.483948	-0.499671	0.452359
0.445617	0.383808	-0.521589	-0.451655	-0.536714	0.498104	0.5105	0.507727	-0.517855	-0.47464	0.411113	-0.454642	-0.451471	-0.524031	-0.414762	0.446802	0.469241	-0.451003	0.493558	0.417645	-0.428469	0.4692	-0.475319	0.423794	0.528428	-0.471594	0.422859	-0.470199	0.485034	0.4612	-0.435266	0.424024
0.491038	0.518288	-0.528932	-0.526981	-0.426968	0.438388	0.454039	0.535096	-0.452119	-0.480841	0.436176	-0.431591	-0.400665	-0.47566	-0.449353	0.407505	0.478087	-0.513787	0.447719	0.517456	-0.565801	0.475735	-0.493563	0.532505	0.459283	-0.487183	0.454664	-0.502398	0.490602	0.56293	-0.548765	0.472064
0.428762	0.521223	-0.406834	-0.46113	-0.421127	0.451429	0.471049	0.537937	-0.532964	-0.494145	0.499721	-0.504017	-0.489756	-0.541354	-0.466961	0.512083	0.347598	-0.492744	0.470418	0.46413	-0.569152	0.447851	-0.439153	0.483362	0.5373	-0.510532	0.47501	-0.501733	0.368047	0.522682	-0.433509	0.522837
0.47107	0.4924	-0.463188	-0.502714	-0.471975	0.456787	0.514865	0.429502	-0.502742	-0.476854	0.515707	-0.420835	-0.505988	-0.535663	-0.474019	0.401047	0.420654	-0.412475	0.475585	0.477407	-0.453804	0.422506	-0.502404	0.437238	0.448543	-0.511676	0.448618	-0.513563	0.406921	0.405033	-0.453517	0.42992
0.459465	0.53551	-0.551977	-0.449579	-0.35813	0.383462	0.479485	0.458347	-0.526445	-0.439142	0.546931	-0.420354	-0.382038	-0.44232	-0.391517	0.564846	0.464609	-0.444928	0.527217	0.476686	-0.564454	0.495238	-0.424219	0.45381	0.530908	-0.489088	0.520599	-0.455784	0.412961	0.360688	-0.353046	0.419322
0.492356	0.431971	-0.466027	-0.51722	-0.456025	0.425322	0.481743	0.520192	-0.46835	-0.43162	0.502304	-0.419761	-0.504977	-0.50852	-0.464203	0.474474	0.39369	-0.409298	0.492733	0.438294	-0.466505	0.538	-0.440695	0.464702	0.527359	-0.43919	0.473516	-0.47886	0.441309	0.454001	-0.442425	0.408142
0.457763	0.486461	-0.480646	-0.431563	-0.452091	0.445916	0.483963	0.505327	-0.396051	-0.497713	0.448272	-0.460787	-0.451491	-0.491164	-0.511246	0.463587	0.546677	-0.519229	0.470972	0.511154	-0.443488	0.528753	-0.452771	0.410715	0.40753	-0.459375	0.433012	-0.479112	0.445122	0.421684	-0.511328	0.522095
0.495584	0.475087	-0.469736	-0.490194	-0.493987	0.428822	0.417531	0.429927	-0.554146	-0.460312	0.435733	-0.504294	-0.431796	-0.494391	-0.460653	0.441665	0.515059	-0.482292	0.51371	0.509271	-0.455959	0.423647	-0.482007	0.401666	0.441838	-0.45245	0.489909	-0.512671	0.391242	0.467486	-0.480784	0.455153
0.460471	0.322022	-0.480494	-0.49744	-0.445333	0.479216	0.494571	0.487279	-0.415036	-0.475668	0.46257	-0.53463	-0.523665	-0.418316	-0.490642	0.455863	0.410284	-0.49076	0.506398	0.461044	-0.431784	0.39455	-0.428841	0.431517	0.410417	-0.425634	0.410616	-0.520886	0.450688	0.498559	-0.416887	0.4454
0.474899	0.528874	-0.559532	-0.44385	-0.441284	0.434537	0.458256	0.483751	-0.530254	-0.516436	0.421476	-0.386977	-0.497314	-0.406009	-0.495756	0.387622	0.457769	-0.493613	0.503415	0.499612	-0.471344	0.487537	-0.429013	0.458247	0.505493	-0.430241	0.460064	-0.523664	0.39941	0.538399	-0.494613	0.524997
0.405337	0.459506	-0.300594	-0.404221	-0.36279	0.35485	0.404827	0.332635	-0.450888	-0.351193	0.390321	-0.209058	-0.325837	-0.217595	-0.326612	0.421364	0.441625	-0.425073	0.428595	0.426511	-0.300162	0.343366	-0.295974	0.37161	0.312214	-0.280193	0.343004	-0.321741	0.458022	0.248562	-0.436464	0.320035
0.536289	0.395286	-0.446366	-0.523133	-0.363873	0.419596	0.45873	0.505251	-0.469655	-0.451288	0.464461	-0.528088	-0.477694	-0.519603	-0.472624	0.409349	0.371759	-0.396238	0.427705	0.479561	-0.425119	0.397808	-0.442948	0.500814	0.541876	-0.379889	0.387332	-0.514307	0.394462	0.55054	-0.36	0.47096
0.416634	0.412124	-0.431323	-0.520689	-0.516158	0.504737	0.516784	0.485616	-0.398127	-0.539649	0.428759	-0.4366	-0.499526	-0.439235	-0.530902	0.395488	0.471249	-0.459762	0.535338	0.488279	-0.386695	0.470508	-0.472447	0.511661	0.438054	-0.479939	0.430101	-0.487051	0.41948	0.524	-0.539616	0.501885
0.49242	0.555726	-0.351512	-0.460268	-0.383204	0.413924	0.406176	0.444751	-0.396416	-0.471269	0.42296	-0.454658	-0.467703	-0.525146	-0.424751	0.501827	0.543657	-0.452422	0.427398	0.489806	-0.429852	0.360761	-0.475794	0.392449	0.451646	-0.492573	0.463401	-0.49186	0.494605	0.480049	-0.409382	0.509816
0.520983	0.425959	-0.480447	-0.41605	-0.470486	0.445703	0.512693	0.531524	-0.462361	-0.472197	0.472144	-0.534512	-0.539966	-0.522553	-0.509062	0.527869	0.39866	-0.504387	0.421212	0.495377	-0.540434	0.430133	-0.449595	0.440021	0.531572	-0.486453	0.454359	-0.429986	0.506448	0.511069	-0.508575	0.479676
0.48562	0.374992	-0.449557	-0.440141	-0.50599	0.454128	0.365901	0.474237	-0.555726	-0.522622	0.435676	-0.518409	-0.511014	-0.52212	-0.504141	0.528307	0.490223	-0.487411	0.494706	0.387856	-0.418176	0.417034	-0.495486	0.474901	0.400652	-0.525072	0.521797	-0.531071	0.483137	0.485853	-0.445122	0.4253
0.423437	0.33567	-0.391736	-0.473146	-0.473484	0.492397	0.472847	0.4876	-0.44543	-0.420943	0.419452	-0.461003	-0.509512	-0.34107	-0.487582	0.350358	0.44071	-0.437088	0.438963	0.480403	-0.490924	0.498394	-0.413057	0.463071	0.449177	-0.47321	0.412251	-0.469793	0.389767	0.459154	-0.377753	0.506574
0.545547	0.492448	-0.487301	-0.510699	-0.510491	0.440788	0.461862	0.469192	-0.501867	-0.472617	0.514774	-0.511223	-0.44426	-0.478628	-0.531521	0.374218	0.506676	-0.441174	0.471877	0.494949	-0.380127	0.421183	-0.506001	0.52201	0.542629	-0.470554	0.491963	-0.443289	0.532042	0.486519	-0.468209	0.522528
0.467102	0.450443	-0.519933	-0.486756	-0.416012	0.458142	0.515373	0.421797	-0.466729	-0.492239	0.526168	-0.531218	-0.452685	-0.454061	-0.466546	0.463919	0.507176	-0.453528	0.422598	0.489641	-0.45859	0.387688	-0.474258	0.412021	0.417518	-0.49677	0.484916	-0.404039	0.493819	0.427464	-0.517512	0.482694
0.445817	0.547445	-0.519033	-0.435773	-0.455773	0.444972	0.483514	0.445437	-0.45419	-0.395693	0.438935	-0.431663	-0.480892	-0.487721	-0.51058	0.50191	0.477192	-0.483807	0.537749	0.523332	-0.521874	0.49201	-0.475967	0.424819	0.500088	-0.47487	0.412717	-0.448459	0.478266	0.462342	-0.454781	0.429662
0.404794	0.497623	-0.529582	-0.492835	-0.479386	0.410243	0.445184	0.528458	-0.43989	-0.379458	0.441101	-0.524479	-0.402774	-0.41774	-0.488785	0.410897	0.366462	-0.488505	0.48582	0.422924	-0.417112	0.311988	-0.419068	0.424315	0.41176	-0.410141	0.383149	-0.511251	0.490423	0.547037	-0.408179	0.437007
0.491167	0.447579	-0.506479	-0.517498	-0.486953	0.436105	0.49239	0.510107	-0.464875	-0.503002	0.45402	-0.495996	-0.444827	-0.522583	-0.466041	0.473841	0.455751	-0.457411	0.398637	0.396315	-0.419192	0.480049	-0.48597	0.480649	0.447323	-0.430326	0.41632	-0.451893	0.446925	0.448166	-0.439889	0.515031
0.472303	0.394938	-0.40658	-0.465441	-0.478632	0.507684	0.510125	0.492794	-0.494233	-0.51126	0.485345	-0.403752	-0.478938	-0.502541	-0.41406	0.516234	0.450297	-0.468416	0.441199	0.462446	-0.383909	0.469685	-0.481791	0.496568	0.489729	-0.464899	0.403323	-0.467603	0.370867	0.493467	-0.370887	0.479284
0.476528	0.54299	-0.408921	-0.432623	-0.346215	0.374856	0.411321	0.444716	-0.365133	-0.347268	0.444297	-0.464892	-0.456368	-0.389945	-0.44188	0.454958	0.483017	-0.490722	0.373798	0.497958	-0.547186	0.509975	-0.411385	0.408089	0.466579	-0.383577	0.380297	-0.405527	0.380228	0.394026	-0.293753	0.440138
0.53155	0.245496	-0.377323	-0.435618	-0.52614	0.496285	0.548866	0.535053	-0.462804	-0.504337	0.45269	-0.482854	-0.451302	-0.491706	-0.430579	0.456971	0.414176	-0.384532	0.4861	0.426377	-0.400544	0.402914	-0.408169	0.477788	0.464766	-0.4027	0.503707	-0.487035	0.446988	0.502497	-0.408762	0.464395
0.435939	0.476842	-0.516933	-0.404874	-0.385266	0.530346	0.504446	0.397171	-0.48545	-0.414323	0.48007	-0.495374	-0.491717	-0.514604	-0.493189	0.451467	0.48279	-0.447942	0.413354	0.46033	-0.415687	0.524374	-0.440244	0.419201	0.512295	-0.406282	0.389519	-0.468606	0.504537	0.476938	-0.387497	0.436428
0.539096	0.453637	-0.496365	-0.512017	-0.484705	0.52142	0.435743	0.454884	-0.499207	-0.460661	0.451077	-0.410984	-0.479088	-0.552799	-0.485211	0.472581	0.510041	-0.487568	0.539515	0.469598	-0.487083	0.487876	-0.453586	0.490198	0.476008	-0.436223	0.450294	-0.460609	0.46452	0.480302	-0.42446	0.455995
0.47285	0.343367	-0.430276	-0.50458	-0.484061	0.467693	0.424782	0.521469	-0.552349	-0.494278	0.444354	-0.486602	-0.500063	-0.422216	-0.435673	0.4281	0.483111	-0.429529	0.480415	0.450189	-0.493607	0.442195	-0.514231	0.440035	0.445982	-0.433895	0.445223	-0.444261	0.417435	0.453551	-0.489164	0.517485
0.524374	0.483536	-0.455963	-0.474828	-0.532472	0.497396	0.529892	0.47228	-0.468575	-0.431875	0.501482	-0.458054	-0.412852	-0.359318	-0.505193	0.381345	0.523571	-0.46862	0.514595	0.463751	-0.363036	0.483893	-0.496551	0.440544	0.437818	-0.424981	0.46496	-0.520153	0.480932	0.490852	-0.504957	0.419138
0.472872	0.470169	-0.495135	-0.505378	-0.476221	0.449426	0.492024	0.405786	-0.358991	-0.435918	0.439127	-0.510744	-0.409177	-0.471306	-0.485754	0.540619	0.442579	-0.441283	0.460936	0.44398	-0.4575	0.481261	-0.492118	0.524015	0.467354	-0.512169	0.412331	-0.438636	0.483076	0.479836	-0.436799	0.456815
